 === NP Ecosistem model integration =====================
  time            phytoplankton   nitrate         total_N
   10.9000006       1.90749357E-03   1.09250646E-03   3.00000003E-03
   11.0000000       1.90084206E-03   1.09915796E-03   3.00000003E-03
   11.1000004       1.89423107E-03   1.10576896E-03   3.00000003E-03
   11.1999998       1.88766024E-03   1.11233979E-03   3.00000003E-03
   11.3000002       1.88112922E-03   1.11887080E-03   3.00000003E-03
   11.4000006       1.87463756E-03   1.12536247E-03   3.00000003E-03
   11.5000000       1.86818501E-03   1.13181502E-03   3.00000003E-03
   11.6000004       1.86177122E-03   1.13822881E-03   3.00000003E-03
   11.6999998       1.85539573E-03   1.14460429E-03   3.00000003E-03
   11.8000002       1.84905832E-03   1.15094171E-03   3.00000003E-03
   11.9000006       1.84275850E-03   1.15724152E-03   3.00000003E-03
   12.0000000       1.83649606E-03   1.16350397E-03   3.00000003E-03
   12.1000004       1.83027063E-03   1.16972940E-03   3.00000003E-03
   12.1999998       1.82408188E-03   1.17591815E-03   3.00000003E-03
   12.3000002       1.81792956E-03   1.18207047E-03   3.00000003E-03
   12.4000006       1.81181321E-03   1.18818681E-03   3.00000003E-03
   12.5000000       1.80573261E-03   1.19426742E-03   3.00000003E-03
   12.6000004       1.79968751E-03   1.20031252E-03   3.00000003E-03
   12.6999998       1.79367745E-03   1.20632257E-03   3.00000003E-03
   12.8000002       1.78770220E-03   1.21229782E-03   3.00000003E-03
   12.9000006       1.78176141E-03   1.21823861E-03   3.00000003E-03
   13.0000000       1.77585485E-03   1.22414518E-03   3.00000003E-03
   13.1000004       1.76998228E-03   1.23001775E-03   3.00000003E-03
   13.1999998       1.76414324E-03   1.23585679E-03   3.00000003E-03
   13.3000002       1.75833760E-03   1.24166242E-03   3.00000003E-03
   13.4000006       1.75256503E-03   1.24743499E-03   3.00000003E-03
   13.5000000       1.74682518E-03   1.25317485E-03   3.00000003E-03
   13.6000004       1.74111780E-03   1.25888223E-03   3.00000003E-03
   13.6999998       1.73544267E-03   1.26455736E-03   3.00000003E-03
   13.8000002       1.72979943E-03   1.27020059E-03   3.00000003E-03
   13.9000006       1.72418787E-03   1.27581216E-03   3.00000003E-03
   14.0000000       1.71860773E-03   1.28139229E-03   3.00000003E-03
   14.1000004       1.71305879E-03   1.28694123E-03   3.00000003E-03
   14.1999998       1.70754071E-03   1.29245932E-03   3.00000003E-03
   14.3000002       1.70205324E-03   1.29794679E-03   3.00000003E-03
   14.4000006       1.69659615E-03   1.30340387E-03   3.00000003E-03
   14.5000000       1.69116922E-03   1.30883080E-03   3.00000003E-03
   14.6000004       1.68577221E-03   1.31422782E-03   3.00000003E-03
   14.6999998       1.68040476E-03   1.31959526E-03   3.00000003E-03
   14.8000002       1.67506677E-03   1.32493326E-03   3.00000003E-03
   14.9000006       1.66975788E-03   1.33024214E-03   3.00000003E-03
   15.0000000       1.66447798E-03   1.33552204E-03   3.00000003E-03
   15.1000004       1.65922672E-03   1.34077331E-03   3.00000003E-03
   15.1999998       1.65400386E-03   1.34599616E-03   3.00000003E-03
   15.3000002       1.64880930E-03   1.35119073E-03   3.00000003E-03
   15.4000006       1.64364267E-03   1.35635736E-03   3.00000003E-03
   15.5000000       1.63850375E-03   1.36149628E-03   3.00000003E-03
   15.6000004       1.63339241E-03   1.36660761E-03   3.00000003E-03
   15.6999998       1.62830844E-03   1.37169159E-03   3.00000003E-03
   15.8000002       1.62325159E-03   1.37674843E-03   3.00000003E-03
   15.9000006       1.61822152E-03   1.38177851E-03   3.00000003E-03
   16.0000000       1.61321822E-03   1.38678181E-03   3.00000003E-03
   16.1000004       1.60824135E-03   1.39175868E-03   3.00000003E-03
   16.2000008       1.60329067E-03   1.39670935E-03   3.00000003E-03
   16.3000011       1.59836607E-03   1.40163396E-03   3.00000003E-03
   16.3999996       1.59346731E-03   1.40653271E-03   3.00000003E-03
   16.5000000       1.58859417E-03   1.41140586E-03   3.00000003E-03
   16.6000004       1.58374652E-03   1.41625351E-03   3.00000003E-03
   16.7000008       1.57892413E-03   1.42107590E-03   3.00000003E-03
   16.8000011       1.57412677E-03   1.42587326E-03   3.00000003E-03
   16.8999996       1.56935432E-03   1.43064570E-03   3.00000003E-03
   17.0000000       1.56460644E-03   1.43539358E-03   3.00000003E-03
   17.1000004       1.55988312E-03   1.44011690E-03   3.00000003E-03
   17.2000008       1.55518402E-03   1.44481601E-03   3.00000003E-03
   17.3000011       1.55050901E-03   1.44949101E-03   3.00000003E-03
   17.3999996       1.54585799E-03   1.45414204E-03   3.00000003E-03
   17.5000000       1.54123059E-03   1.45876943E-03   3.00000003E-03
   17.6000004       1.53662683E-03   1.46337319E-03   3.00000003E-03
   17.7000008       1.53204647E-03   1.46795355E-03   3.00000003E-03
   17.8000011       1.52748928E-03   1.47251075E-03   3.00000003E-03
   17.8999996       1.52295514E-03   1.47704489E-03   3.00000003E-03
   18.0000000       1.51844381E-03   1.48155622E-03   3.00000003E-03
   18.1000004       1.51395518E-03   1.48604484E-03   3.00000003E-03
   18.2000008       1.50948903E-03   1.49051100E-03   3.00000003E-03
   18.3000011       1.50504522E-03   1.49495481E-03   3.00000003E-03
   18.3999996       1.50062353E-03   1.49937649E-03   3.00000003E-03
   18.5000000       1.49622385E-03   1.50377618E-03   3.00000003E-03
   18.6000004       1.49184605E-03   1.50815398E-03   3.00000003E-03
   18.7000008       1.48748991E-03   1.51251012E-03   3.00000003E-03
   18.8000011       1.48315530E-03   1.51684473E-03   3.00000003E-03
   18.8999996       1.47884211E-03   1.52115792E-03   3.00000003E-03
   19.0000000       1.47455011E-03   1.52544992E-03   3.00000003E-03
   19.1000004       1.47027918E-03   1.52972084E-03   3.00000003E-03
   19.2000008       1.46602909E-03   1.53397094E-03   3.00000003E-03
   19.3000011       1.46179972E-03   1.53820030E-03   3.00000003E-03
   19.3999996       1.45759096E-03   1.54240907E-03   3.00000003E-03
   19.5000000       1.45340269E-03   1.54659734E-03   3.00000003E-03
   19.6000004       1.44923467E-03   1.55076536E-03   3.00000003E-03
   19.7000008       1.44508679E-03   1.55491324E-03   3.00000003E-03
   19.8000011       1.44095893E-03   1.55904109E-03   3.00000003E-03
   19.8999996       1.43685099E-03   1.56314904E-03   3.00000003E-03
   20.0000000       1.43276271E-03   1.56723731E-03   3.00000003E-03
   20.1000004       1.42869412E-03   1.57130591E-03   3.00000003E-03
   20.2000008       1.42464496E-03   1.57535507E-03   3.00000003E-03
   20.3000011       1.42061501E-03   1.57938502E-03   3.00000003E-03
   20.3999996       1.41660427E-03   1.58339576E-03   3.00000003E-03
   20.5000000       1.41261262E-03   1.58738741E-03   3.00000003E-03
   20.6000004       1.40863983E-03   1.59136020E-03   3.00000003E-03
   20.7000008       1.40468578E-03   1.59531424E-03   3.00000003E-03
   20.8000011       1.40075036E-03   1.59924966E-03   3.00000003E-03
   20.8999996       1.39683345E-03   1.60316657E-03   3.00000003E-03
   21.0000000       1.39293494E-03   1.60706509E-03   3.00000003E-03
   21.1000004       1.38905470E-03   1.61094533E-03   3.00000003E-03
   21.2000008       1.38519250E-03   1.61480752E-03   3.00000003E-03
   21.3000011       1.38134835E-03   1.61865167E-03   3.00000003E-03
   21.3999996       1.37752201E-03   1.62247801E-03   3.00000003E-03
   21.5000000       1.37371349E-03   1.62628654E-03   3.00000003E-03
   21.6000004       1.36992254E-03   1.63007749E-03   3.00000003E-03
   21.7000008       1.36614905E-03   1.63385097E-03   3.00000003E-03
   21.8000011       1.36239303E-03   1.63760700E-03   3.00000003E-03
   21.8999996       1.35865423E-03   1.64134579E-03   3.00000003E-03
   22.0000000       1.35493255E-03   1.64506747E-03   3.00000003E-03
   22.1000004       1.35122787E-03   1.64877216E-03   3.00000003E-03
   22.2000008       1.34754018E-03   1.65245985E-03   3.00000003E-03
   22.3000011       1.34386925E-03   1.65613077E-03   3.00000003E-03
   22.3999996       1.34021498E-03   1.65978505E-03   3.00000003E-03
   22.5000000       1.33657735E-03   1.66342268E-03   3.00000003E-03
   22.6000004       1.33295613E-03   1.66704389E-03   3.00000003E-03
   22.7000008       1.32935133E-03   1.67064869E-03   3.00000003E-03
   22.8000011       1.32576271E-03   1.67423731E-03   3.00000003E-03
   22.8999996       1.32219028E-03   1.67780975E-03   3.00000003E-03
   23.0000000       1.31863379E-03   1.68136624E-03   3.00000003E-03
   23.1000004       1.31509325E-03   1.68490678E-03   3.00000003E-03
   23.2000008       1.31156854E-03   1.68843148E-03   3.00000003E-03
   23.3000011       1.30805955E-03   1.69194047E-03   3.00000003E-03
   23.3999996       1.30456616E-03   1.69543386E-03   3.00000003E-03
   23.5000000       1.30108825E-03   1.69891177E-03   3.00000003E-03
   23.6000004       1.29762571E-03   1.70237431E-03   3.00000003E-03
   23.7000008       1.29417842E-03   1.70582160E-03   3.00000003E-03
   23.8000011       1.29074638E-03   1.70925364E-03   3.00000003E-03
   23.8999996       1.28732948E-03   1.71267055E-03   3.00000003E-03
   24.0000000       1.28392759E-03   1.71607244E-03   3.00000003E-03
   24.1000004       1.28054060E-03   1.71945943E-03   3.00000003E-03
   24.2000008       1.27716840E-03   1.72283163E-03   3.00000003E-03
   24.3000011       1.27381086E-03   1.72618916E-03   3.00000003E-03
   24.3999996       1.27046800E-03   1.72953203E-03   3.00000003E-03
   24.5000000       1.26713957E-03   1.73286046E-03   3.00000003E-03
   24.6000004       1.26382557E-03   1.73617445E-03   3.00000003E-03
   24.7000008       1.26052590E-03   1.73947413E-03   3.00000003E-03
   24.8000011       1.25724054E-03   1.74275949E-03   3.00000003E-03
   24.8999996       1.25396927E-03   1.74603076E-03   3.00000003E-03
   25.0000000       1.25071208E-03   1.74928794E-03   3.00000003E-03
   25.1000004       1.24746887E-03   1.75253116E-03   3.00000003E-03
   25.2000008       1.24423951E-03   1.75576052E-03   3.00000003E-03
   25.3000011       1.24102400E-03   1.75897602E-03   3.00000003E-03
   25.3999996       1.23782211E-03   1.76217791E-03   3.00000003E-03
   25.5000000       1.23463385E-03   1.76536618E-03   3.00000003E-03
   25.6000004       1.23145920E-03   1.76854082E-03   3.00000003E-03
   25.7000008       1.22829794E-03   1.77170208E-03   3.00000003E-03
   25.8000011       1.22515007E-03   1.77484995E-03   3.00000003E-03
   25.8999996       1.22201547E-03   1.77798455E-03   3.00000003E-03
   26.0000000       1.21889403E-03   1.78110600E-03   3.00000003E-03
   26.1000004       1.21578574E-03   1.78421428E-03   3.00000003E-03
   26.2000008       1.21269049E-03   1.78730953E-03   3.00000003E-03
   26.3000011       1.20960816E-03   1.79039186E-03   3.00000003E-03
   26.3999996       1.20653876E-03   1.79346127E-03   3.00000003E-03
   26.5000000       1.20348216E-03   1.79651787E-03   3.00000003E-03
   26.6000004       1.20043824E-03   1.79956178E-03   3.00000003E-03
   26.7000008       1.19740691E-03   1.80259312E-03   3.00000003E-03
   26.8000011       1.19438814E-03   1.80561189E-03   3.00000003E-03
   26.8999996       1.19138195E-03   1.80861808E-03   3.00000003E-03
   27.0000000       1.18838809E-03   1.81161193E-03   3.00000003E-03
   27.1000004       1.18540658E-03   1.81459344E-03   3.00000003E-03
   27.2000008       1.18243729E-03   1.81756273E-03   3.00000003E-03
   27.3000011       1.17948023E-03   1.82051980E-03   3.00000003E-03
   27.3999996       1.17653527E-03   1.82346476E-03   3.00000003E-03
   27.5000000       1.17360230E-03   1.82639773E-03   3.00000003E-03
   27.6000004       1.17068132E-03   1.82931870E-03   3.00000003E-03
   27.7000008       1.16777222E-03   1.83222780E-03   3.00000003E-03
   27.8000011       1.16487499E-03   1.83512503E-03   3.00000003E-03
   27.8999996       1.16198941E-03   1.83801062E-03   3.00000003E-03
   28.0000000       1.15911558E-03   1.84088445E-03   3.00000003E-03
   28.1000004       1.15625327E-03   1.84374675E-03   3.00000003E-03
   28.2000008       1.15340250E-03   1.84659753E-03   3.00000003E-03
   28.3000011       1.15056324E-03   1.84943678E-03   3.00000003E-03
   28.3999996       1.14773540E-03   1.85226463E-03   3.00000003E-03
   28.5000000       1.14491885E-03   1.85508118E-03   3.00000003E-03
   28.6000004       1.14211359E-03   1.85788644E-03   3.00000003E-03
   28.7000008       1.13931950E-03   1.86068052E-03   3.00000003E-03
   28.8000011       1.13653659E-03   1.86346343E-03   3.00000003E-03
   28.8999996       1.13376474E-03   1.86623528E-03   3.00000003E-03
   29.0000000       1.13100384E-03   1.86899619E-03   3.00000003E-03
   29.1000004       1.12825388E-03   1.87174615E-03   3.00000003E-03
   29.2000008       1.12551486E-03   1.87448517E-03   3.00000003E-03
   29.3000011       1.12278655E-03   1.87721348E-03   3.00000003E-03
   29.3999996       1.12006906E-03   1.87993096E-03   3.00000003E-03
   29.5000000       1.11736229E-03   1.88263773E-03   3.00000003E-03
   29.6000004       1.11466611E-03   1.88533391E-03   3.00000003E-03
   29.7000008       1.11198041E-03   1.88801961E-03   3.00000003E-03
   29.8000011       1.10930530E-03   1.89069472E-03   3.00000003E-03
   29.8999996       1.10664056E-03   1.89335947E-03   3.00000003E-03
   30.0000000       1.10398617E-03   1.89601386E-03   3.00000003E-03
   30.1000004       1.10134215E-03   1.89865788E-03   3.00000003E-03
   30.2000008       1.09870837E-03   1.90129166E-03   3.00000003E-03
   30.3000011       1.09608483E-03   1.90391520E-03   3.00000003E-03
   30.3999996       1.09347142E-03   1.90652860E-03   3.00000003E-03
   30.5000000       1.09086814E-03   1.90913188E-03   3.00000003E-03
   30.6000004       1.08827488E-03   1.91172515E-03   3.00000003E-03
   30.7000008       1.08569150E-03   1.91430852E-03   3.00000003E-03
   30.8000011       1.08311803E-03   1.91688200E-03   3.00000003E-03
   30.8999996       1.08055444E-03   1.91944558E-03   3.00000003E-03
   31.0000000       1.07800064E-03   1.92199938E-03   3.00000003E-03
   31.1000004       1.07545662E-03   1.92454341E-03   3.00000003E-03
   31.2000008       1.07292226E-03   1.92707777E-03   3.00000003E-03
   31.3000011       1.07039756E-03   1.92960247E-03   3.00000003E-03
